frame,detection,avg_knee_angle,avg_spine_angle,l_knee_angle,r_knee_angle,l_spine_angle,r_spine_angle,mean_speed
44,0,178.0773488855536,5.600744971416202,177.5067624735764,178.6479352975308,9.327779651329987,1.8737102915024177,4.76361198290319
45,0,177.49004233271938,5.576191644481665,177.4806546803705,177.49942998506825,9.218879473579648,1.9335038153836825,22.350702204799774
46,0,177.2225152837675,5.57134550207284,177.7040586792953,176.7409718882397,8.635606988449865,2.5070840156958147,6.812757690785012
47,0,177.5228914349854,5.546320363801073,177.81347471657782,177.23230815339303,8.657717500153254,2.434923227448893,4.831443705428349
48,0,177.80746208036675,5.220416249082084,177.92342860625195,177.69149555448152,8.822286817707793,1.6185456804563745,11.96432335764927
49,0,178.10269036523263,5.3557250226284525,178.24730589086346,177.9580748396018,9.033144395421601,1.6783056498353033,7.8270723192969545
50,0,178.1745557881922,5.459288229680599,177.84603585893345,178.503075717451,9.148788056465705,1.7697884028954922,12.019690206629795
51,0,178.74996332387235,5.521708708819205,178.40025450351078,179.09967214423395,9.288022233078742,1.7553951845596694,5.193342829687253
52,0,178.52884522901002,5.563467015523147,178.22453214796215,178.8331583100579,9.252859670364737,1.874074360681557,7.075013781623585
53,0,178.45611150338863,5.378018239376889,178.16190095843825,178.750322048339,9.386302974348443,1.3697335044053356,2.2106476597529885
54,0,178.34674804761568,5.459089452370085,178.18852179219974,178.5049743030316,9.98027256396258,0.9379063407775906,3.4333413200373757
55,0,178.32903013601148,5.403956381972594,178.21955836086548,178.4385019111575,9.952346969639773,0.8555657943054144,3.3565878032528236
56,0,177.99382575037853,5.38107659394131,177.91987403173522,178.06777746902185,10.368683098205752,0.39347008967686753,5.162658629670807
57,0,178.00894725133128,5.207881342370562,177.92687749391447,178.0910170087481,10.197655037942758,0.2181076467983653,1.185228042400312
58,0,177.9432625214182,5.189103106025604,178.0404330111566,177.8460920316798,10.158406804998569,0.21979940705263964,0.7259421263070003
59,0,178.13583177539,5.13870520679331,178.3330592044399,177.93860434634007,10.099139786012048,0.17827062757457252,2.928817036120996
60,0,178.48304137538864,5.1881097279676345,179.15312421625922,177.81295853451806,10.118652773193476,0.25756668274179206,4.642495254179546
61,0,178.433412998919,5.154022194927002,179.24122643718292,177.6255995606551,10.131281238345917,0.17676315150808752,1.298748520162015
62,0,178.49080951445237,5.137657443686132,179.31917959831443,177.6624394305903,10.12507732990284,0.15023755746942377,2.3158147865213494
63,0,178.49144007301874,5.157992353906544,179.21881001208394,177.76407013395357,10.276524832003489,0.03945987580959935,2.2085900321212435
64,0,178.6165976498934,5.269623594234213,179.4707422219293,177.76245307785751,10.41521160326721,0.12403558520121737,3.1240375166804286
65,0,178.99593941337002,5.261390698646514,179.2857617201935,178.70611710654651,10.511021204904988,0.011760192388039678,6.565982747785369
66,0,179.06973477455074,5.3706683553755505,179.29133290772413,178.84813664137732,10.71317116349203,0.02816554725907226,1.209070381136614
67,0,179.09721908020666,5.756091862981995,179.26751191729966,178.92692624311366,10.879762768481609,0.6324209574823817,3.3960678727750007
68,0,178.36362401278507,5.514255663166517,178.86146221826093,177.86578580730918,10.539249999406481,0.4892613269265532,6.011918748995818
69,0,178.46414675505739,5.531490691306575,178.88347110270402,178.04482240741075,10.501515975909598,0.5614654067035527,2.6114942959467924
70,0,178.21297223406214,4.909997388375565,178.98217902982006,177.44376543830418,9.79299825674038,0.026996520010750102,18.781089156830085
71,0,178.29515212405528,4.805509411922744,178.6743154650143,177.91598878309625,9.518127119968753,0.0928917038767353,12.344409091179699
72,0,178.427913639381,4.8733602594674,178.47641101300786,178.37941626575412,9.378786367323178,0.36793415161162263,6.6345391145129105
73,0,178.58157040740016,4.873109155167427,178.3464790150614,178.81666179973894,9.664381425505072,0.08183688482978194,4.425502902358403
74,0,178.62192146271542,5.180335650354348,178.3055433043744,178.93829962105644,10.171525475554498,0.18914582515419698,12.924149648405988
75,0,178.83025940786774,5.352599297100243,178.39713867400184,179.26338014173368,10.245926732701312,0.4592718614991744,4.588430027897908
76,0,178.441409245717,5.440190016045256,179.12195405009857,177.76086444133543,10.824808304896484,0.05557172719402786,5.647969733927263
77,0,179.2906906806071,5.772155677748898,178.73628590203737,179.8450954591768,11.435691642220123,0.10861971327767263,24.394378653122743
78,0,178.58908505783796,5.734799123928164,179.10121530842252,178.0769548072534,11.177174183246198,0.29242406461013065,16.847752485157336
79,0,178.4676913955489,6.999747860924442,179.68641153578073,177.24897125531712,13.26044548180741,0.739050240041473,21.8520007716657
80,0,178.58204266618054,7.500846789682576,179.8360796221721,177.32800571018902,13.893459455935753,1.1082341234293986,18.889618360593936
81,0,177.13568038776714,7.13490366165495,178.49581259846215,175.77554817707212,11.553405056940285,2.716402266369615,56.485424858845214
82,0,176.66825028215834,7.426882952461794,178.28950432245176,175.04699624186492,10.535293029109809,4.318472875813778,12.296163596248741
83,0,177.1072167096297,6.728057549191286,178.59691499156202,175.61751842769738,9.447394486773968,4.008720611608605,16.52243362256342
84,0,176.59100211080306,3.4261077267588083,177.83122280899542,175.3507814126107,2.959561470080533,3.8926539834370835,32.525382079901185
85,0,177.23877801620182,2.558802103701588,177.83558241364105,176.6419736187626,1.4174869768743894,3.7001172305287864,13.60913236947033
86,0,177.160875959565,5.443183930391301,177.78827181611845,176.53348010301156,8.567193426897427,2.319174433885175,35.29921240240224
87,0,178.97703327135517,6.429919293534519,178.93639109256793,179.0176754501424,11.285979016424394,1.573859570644645,34.57043736767657
88,0,178.54302169975404,7.427451199821354,179.010881107133,178.07516229237507,12.858225685582596,1.9966767140601118,15.666772193490573
89,0,176.8796477446122,6.167173503447904,176.51658830085194,177.2427071883725,10.611727709371714,1.722619297524095,19.115356039170656
90,0,177.81872893060864,8.090335882279534,178.52871210744962,177.10874575376764,14.055308909124937,2.125362855434132,14.222484355169602
91,0,178.62081205001084,8.08118556747683,178.97291652932498,178.26870757069668,13.843688586345715,2.3186825486079434,10.184388157034249
92,0,178.73141236336411,8.73210574596577,179.3148237383219,178.14800098840632,13.80332523383701,3.66088625809453,35.70880001136845
93,0,179.09519226800194,8.497917523025787,179.4785307926167,178.7118537433872,13.380384602780005,3.6154504432715684,28.506085840272874
94,0,179.13520811045572,7.680140764589966,179.87305389074024,178.3973623301712,12.803672942890644,2.556608586289289,14.101035164587584
95,0,179.7277953510672,3.383203593143989,179.70020953070699,179.75538117142742,3.7996763721415645,2.966730814146413,43.127340721686494
96,0,179.9116928425791,4.543916122665124,179.94788484019796,179.87550084496027,4.56819521794035,4.519637027389897,40.12312715293646
97,0,179.55672767477483,5.391091666563249,179.84991484123944,179.26354050831023,7.142420023243591,3.6397633098829076,18.652719733542675
98,0,179.21582271275696,5.917629341357637,179.07116816626626,179.36047725924766,7.7964578327218055,4.038800849993469,35.93595903920186
99,0,176.82422316707076,3.557213391922135,177.67299201683232,175.9754543173092,5.513765893892999,1.6006608899512713,28.914854159922108
100,0,177.52555123062518,3.2535440428501516,178.3834413744833,176.66766108676705,5.714727884084277,0.7923602016160268,8.274859061346245
101,0,177.94675772641529,3.3511206916067504,177.96851480092772,177.92500065190288,6.302933092593371,0.39930829062012985,12.975862946293612
102,0,177.49189331453636,2.805533049397595,177.0480141539412,177.93577247513153,5.403362103493489,0.20770399530170117,11.695483688091368
103,0,178.27547092857617,2.4798946980318233,176.5899413899276,179.96100046722475,4.435253593545684,0.5245358025179627,21.318734237294677
104,0,178.27420597081476,2.422286867338373,177.12207465680592,179.42633728482363,4.4796099539065235,0.36496378077022207,5.700601288483616
105,0,178.47968621812285,2.239428384074952,177.66692900012717,179.29244343611853,3.988891137910862,0.48996563023904216,8.397213169823882
106,0,178.50593370245957,1.6365741233601272,178.16594779934817,178.84591960557094,3.0928151278668863,0.18033311885336809,9.378929463537997
107,0,179.16437491646207,2.9588579161947077,179.54164368000312,178.787106152921,5.364945339951534,0.5527704924378815,25.156758261309722
108,0,179.5079095533278,3.820749584173736,179.02098858171917,179.99483052493642,6.356758906708488,1.2847402616389834,7.982419027949682
109,0,179.63181845152118,5.020212877855552,179.40689907779372,179.85673782524864,7.235309237500776,2.8051165182103266,44.621344880401125
110,0,177.38166493684224,6.064109907024548,177.37200902476712,177.39132084891733,10.17582526916631,1.9523945448827864,27.76181165376406
111,0,178.62608339203285,6.086286624396821,179.33791488037312,177.91425190369256,10.604375858670949,1.5681973901226935,12.1710521279552
112,0,176.41687054601476,4.382903703607693,176.35237486117444,176.48136623085512,8.709426879231454,0.05638052798393168,18.995156145371904
113,0,177.55978697109992,4.349539024573406,176.43929235108897,178.68028159111086,6.870695402775327,1.8283826463714832,37.57047671544436
114,0,177.68093202229568,3.630888747986812,177.5253432348043,177.83652080978703,6.309022453705752,0.9527550422678728,57.83845929937152
115,0,176.3850121675793,4.961037770755371,175.38631020019872,177.38371413495992,9.837001497188362,0.08507404432237936,24.431452659574305
116,0,177.15564736992044,4.131177607990632,176.23390751814236,178.07738722169853,7.959893937703947,0.3024612782773184,7.657419613093911
117,0,177.4649272731088,4.295614105092399,176.668449774227,178.26140477199056,8.267413372768232,0.32381483741656597,4.302178018308231
118,0,178.7863131504301,3.2969984194983204,177.79768381938644,179.77494248147372,5.523288495561282,1.0707083434353588,15.050270652734731
119,0,178.46263427820162,3.436225757645214,177.49688537750126,179.42838317890195,5.863544806439867,1.0089067088505608,3.171939093702872
120,0,178.26305395789052,3.6917011175050694,177.6275358092647,178.89857210651635,6.229873457558801,1.1535287774513376,4.091343491156852
121,0,177.48330402801722,2.9021984093615125,176.61833614791874,178.3482719081157,5.2334488705278135,0.5709479481952114,20.306979497722438
122,0,178.1170832785217,2.035444443709228,177.21841166909684,179.0157548879466,4.0300231081511475,0.040865779267308215,4.890402050697744
123,0,177.93334693171562,3.0211518645933015,177.14985426571502,178.7168395977162,4.93642958630887,1.105874142877733,20.313693223197753
124,0,177.4572716819256,3.891691890311832,176.5983708502408,178.3161725136104,7.269505076696153,0.5138787039275106,8.359097072648373
125,0,177.8099284791681,3.420458911781835,177.02390363845248,178.5959533198837,6.685043334775619,0.15587448878805105,9.789910181209077
126,0,177.72181306361068,4.415092892539777,176.84787264280462,178.59575348441678,8.240825146575203,0.5893606385043515,10.674185711315022
127,0,178.89074823700378,4.610588206862341,177.82391042826572,179.95758604574183,8.417012870255094,0.8041635434695881,7.999918259521765
128,0,178.36091733382864,4.122999508258498,178.00473697653675,178.7170976911205,5.597226251994809,2.6487727645221857,22.835076073630987
129,0,177.9345567085436,4.016249786424941,177.57596215247287,178.2931512646143,5.49985687069072,2.532642702159162,8.516884444629074
130,0,177.91064726709428,3.222107325828196,177.6368053945724,178.18448913961615,3.871840154958275,2.5723744966981164,7.61354403138873
131,0,177.7593420519779,3.684414692264939,177.3337245839524,178.1849595200034,4.085874753417927,3.282954631111951,11.132414890066965
132,0,177.58655823703975,3.6909352327965443,176.9319265244235,178.24118994965602,4.212666516909058,3.169203948684031,5.0162015536655105
133,0,177.7889278668782,3.813709116119161,177.0782889025728,178.49956683118359,4.535025809615055,3.0923924226232673,3.529350447278602
134,0,177.12899526847733,3.92764663084583,176.97303038838032,177.28496014857433,6.381507734544218,1.4737855271474412,15.887335531799883
135,0,179.23378087292758,2.3236492548106646,178.56908810985794,179.89847363599725,4.514812313892864,0.1324861957284653,31.047323859583322
136,0,179.4662193713961,3.0196407379504127,179.96644691342468,178.96599182936757,5.837375440669228,0.20190603523159734,5.326567575794556
137,0,178.4431902771183,4.612186616035437,178.25303194438703,178.63334860984958,6.1111247272431495,3.113248504827725,38.606588594080584
138,0,178.55901438107463,4.477911233514606,177.86748851937088,179.2505402427784,5.871707178926924,3.084115288102287,2.089394401533287
139,0,178.1942730272275,4.836302655681875,177.7010981022536,178.68744795220138,6.4235031658736,3.2491021454901503,3.4597239516771747
140,0,178.16196045736066,5.19155408264808,177.428026014868,178.89589489985332,6.807905018359394,3.5752031469367678,17.06146168367562
141,0,177.80768256022287,4.826009588794276,177.37694134470985,178.23842377573587,6.398174579201642,3.2538445983869098,4.248761064176901
142,0,177.7801581690378,4.716217095896963,177.69665589212312,177.8636604459525,6.855629413018795,2.5768047787751303,10.393716593530337
143,0,177.6726728268872,4.605752683347319,177.62197090247025,177.7233747513042,6.716592527825824,2.494912838868813,1.4323065533395092
144,0,177.5425082725606,4.964320368456518,177.5459663561123,177.53905018900895,7.591935256453097,2.3367054804599383,4.011375664851349
145,0,177.92803102555374,4.994131219022076,177.7166763371979,178.13938571390958,7.456542993178311,2.531719444865842,8.952925243861934
146,0,177.94980679542465,4.87848163348609,177.72971233363228,178.169901257217,7.270785749874987,2.4861775170971936,4.510181009860928
147,0,177.53221208341975,5.0498162977016765,177.35473859404584,177.70968557279366,7.483292741860861,2.616339853542491,27.47098681710798
148,0,177.41927029648772,3.8629899222346755,177.16460983182077,177.67393076115468,6.807239655845296,0.9187401886240544,30.20639277695167
149,0,177.5062274976247,3.9301746042779744,177.20597036164745,177.80648463360197,6.7464651689691655,1.1138840395867828,3.621470796078868
150,0,178.56119489351406,3.5041168987470823,177.99781796599495,179.12457182103316,6.467446369542519,0.5407874279516456,7.568881044259447
151,0,179.06036173255532,3.5507367743841716,178.42086365777254,179.6998598073381,5.153664507404719,1.947809041363624,22.54462675531842
152,0,178.81007975034316,3.7987748700083888,178.49702335606992,179.12313614461644,5.826624301093307,1.7709254389234699,7.65490627032707
153,0,178.4109388175179,3.849989621254452,178.60524167549116,178.21663595954462,6.267208020415108,1.432771222093796,12.520344035247291
154,0,178.33014178261442,5.85956143540792,178.29985783659947,178.36042572862934,8.947085416044246,2.7720374547715934,39.15287421343982
155,0,177.78561916652336,6.1119326519736425,177.46674383635326,178.10449449669346,9.056640273073079,3.167225030874207,6.869096906997576
156,0,177.88363390620833,2.3834644362432607,176.3924675820079,179.37480023040874,2.4243582278390994,2.342570644647422,32.69788252693264
157,0,177.85994785678793,1.6781737330762272,176.71048649614502,179.0094092174308,1.3712426844827859,1.9851047816696685,9.747303850799078
158,0,178.33764029505804,3.5058591162238195,177.6740716490785,179.00120894103756,5.320588739364179,1.6911294930834606,12.669636672397363
159,0,178.73864970205597,3.89822685405108,177.86932978188733,179.60796962222457,6.344395659306905,1.4520580487952548,3.622815106204121
160,0,178.97013087501983,3.6896346074564343,178.33810211035882,179.60215963968085,6.1948188408102,1.1844503741026684,15.482899344690768
161,0,179.79042752441234,4.8227858285686525,179.69099036434906,179.88986468447564,7.941034819044733,1.704536838092572,19.28237479084261
162,0,179.24891273719544,4.1612633831411845,179.85017740574963,178.64764806864125,6.763010698531895,1.5595160677504745,11.342560243416763
163,0,179.6370275586486,5.011383616588683,179.3667704787864,179.90728463851082,7.318896111416483,2.7038711217608826,18.423794062775173
164,0,179.16983605586057,4.176084206368027,179.98292213176836,178.3567499799528,5.835935818103335,2.516232594632719,10.569671454135477
165,0,178.74206476180774,3.9844008723814013,179.13626336978302,178.34786615383248,6.065754141779064,1.9030476029837384,20.236067074996747
166,0,178.07221241407626,1.6515899276541899,179.29353721936755,176.85088760878494,1.9533981021483693,1.3497817531600107,13.23045199344111
167,0,178.05030305424884,2.2454173059584845,179.09228989184948,177.00831621664818,3.4599682742033426,1.0308663377136262,14.0825107574263
168,0,178.35360773071233,0.9770420454326605,179.24658227768225,177.46063318374237,1.418602579818912,0.5354815110464091,12.203792702699758
169,0,178.01531690810208,0.7036304979248038,179.03901867620556,176.99161513999857,0.8889696254822732,0.5182913703673344,4.748117937466082
170,0,177.90669826617716,3.293542357299086,178.87878249936432,176.93461403299003,6.368703069155775,0.2183816454423965,12.476940200737731
171,0,178.09217488899372,5.135149216363353,178.77243022681836,177.4119195511691,7.877756539821145,2.392541892905562,41.919334067791745
172,0,178.0351466120273,4.0353181576705515,178.87088066471097,177.19941255934364,6.262987369157296,1.807648946183807,16.65966119044444
173,0,179.16579846318473,5.018901888573589,179.67565472070817,178.65594220566126,8.071139479003726,1.9666642981434521,8.673791911951605
174,0,178.92518020145633,5.402149026466303,179.31984331240224,178.53051709051044,8.876743932721292,1.9275541202113127,4.4210048611184725
175,0,179.22311647008166,4.871984732485798,179.65174616595485,178.79448677420845,7.769474471650525,1.9744949933210703,4.806349538649128
176,0,178.9408927317096,2.0348110361224006,179.56695726318867,178.31482820023055,2.666507719806113,1.4031143524386875,17.622404613683486
177,0,179.57389958871642,4.89066365991455,179.45197098375283,179.69582819368003,6.417241324019553,3.3640859958095457,42.32228221801773
178,0,178.91330574163578,6.349383772266306,179.0402136495895,178.78639783368203,8.147567895699883,4.551199648832729,41.11463653697635
179,0,179.1491585036813,5.970350119976603,178.6318599584439,179.66645704891872,7.835228284225769,4.1054719557274355,18.134880300383433
180,0,179.1905814683775,5.653279572150982,178.71065745730047,179.67050547945453,7.308449445974646,3.998109698327318,12.053897499970201
181,0,179.22971604237867,5.959003713490835,179.70910301965105,178.75032906510629,7.381838499296249,4.536168927685421,15.341680165677571
182,0,179.1571742399631,6.232244500014567,179.95672148334307,178.35762699658312,8.143688008396545,4.32080099163259,13.000780258374709
183,0,179.0327420348965,0.9287331554483146,179.585942446654,178.47954162313897,1.3826364216869391,0.4748298892096901,81.88538413999751
184,0,179.60233242691285,4.181543971473742,179.92586004439656,179.27880480942915,7.591503808377539,0.7715841345699461,39.10460380728021
185,0,178.8918957638631,3.6250635487943783,179.5935688912407,178.19022263648552,7.232995739811029,0.017131357777727067,13.522403543528814
186,0,179.20310565123788,3.573918015604301,179.79390562338267,178.61230567909305,6.742108377128815,0.4057276540797862,4.692138748668693
187,0,179.75984762599143,2.8469500263904597,179.8457460069866,179.67394924499627,4.289942443692742,1.4039576090881773,48.48867911854992
188,0,179.381715049331,3.2819148761490555,178.81307632089997,179.95035377776205,5.879835453360245,0.683994298937866,10.35417078627151
189,0,179.564327139125,2.8097502124265463,179.6309563827346,179.49769789551542,4.513383124846551,1.1061173000065416,9.180503887491229
190,0,179.16327767051598,1.9221847041952052,178.8493701322159,179.47718520881605,2.9871723317091323,0.857197076681278,65.14523042823052
191,0,178.173439904058,2.8166653003668567,178.5009037946693,177.84597601344666,4.810422804909558,0.8229077958241557,27.320607021372805
192,0,179.03883258383183,2.786506761379816,178.74223344085394,179.33543172680976,5.287819514387084,0.2851940083725478,10.534585364492436
193,0,179.4238052131547,4.0432183879794295,179.45986811548508,179.38774231082434,7.404772255081882,0.681664520876976,26.21901946302132
194,0,178.36672135265536,6.126593752988825,177.64865234413466,179.08479036117606,11.422045995264941,0.8311415107127083,91.26144013272832
195,0,179.63448368034383,6.023652153699436,179.93899597105954,179.32997138962813,11.256349320701965,0.7909549866969062,26.815775357447965
196,0,179.49726630810147,6.386440964332069,179.09894991260043,179.89558270360249,10.92689712247509,1.8459848061890478,81.5406888507759
197,0,179.45051000349656,3.1591361219025176,179.85841954574386,179.04260046124926,4.733700706853733,1.584571536951302,25.55297456426426
198,0,178.588338919104,4.399820992049621,178.07713281835564,179.09954501985237,7.0403694391550635,1.7592725449441797,27.916848541473474
199,0,178.7303690345276,4.04164691161916,178.32339950585663,179.13733856319857,7.93724564528842,0.14604817794989883,11.44680373455519
200,0,179.42074302176505,4.451804004352819,178.97083851035643,179.87064753317367,8.778098356974716,0.12550965173092077,33.46277945578964
201,0,179.63531113894913,3.144357872881644,179.2985345946958,179.97208768320246,5.557985435589892,0.7307303101733968,31.586948940024755
202,0,179.13975345003274,3.5798776934787817,178.50494028973756,179.77456661032792,6.246354905650537,0.913400481307026,19.738306102070027
203,0,179.12573729726273,5.509968910855792,178.64462367172953,179.60685092279593,8.847181500674951,2.172756321036634,26.011427879498598
204,0,179.2702079680223,6.162340088672621,178.8254970289594,179.71491890708523,10.294329183021006,2.030350994324236,5.767736953580597
205,0,179.46996260422432,5.155473271617516,178.96958269378996,179.97034251465868,7.8593374302211085,2.4516091130139226,28.745856108004407
206,0,179.36104447990084,6.7473434973930395,178.78235032499273,179.93973863480898,9.273966783684575,4.220720211101504,65.46341673222352
207,0,179.35789416366012,6.537661118994075,178.8009321788516,179.91485614846863,8.683274069720536,4.392048168267615,22.729764375330365
208,0,177.8849263244097,7.9817148189501115,177.7724940567694,177.99735859204998,12.025539918559735,3.9378897193404874,23.581281795635054
209,0,179.40221288526948,6.524624031293329,179.51727766581476,179.28714810472417,11.766615618717362,1.2826324438692969,38.77736605783092
210,0,175.79597410282855,6.817117639208666,176.07418262422377,175.51776558143334,11.671326097837186,1.9629091805801469,24.400634027220253
211,0,176.44239098471866,6.238267967921459,177.66990321051887,175.21487875891842,10.955926480978253,1.5206094548646663,8.09363140243562
212,0,175.95926695929268,4.083579974417735,178.50341126218171,173.4151226564036,6.708391672928931,1.45876827590654,23.21640969740018
213,0,176.0551532909679,3.8832581562141355,178.14570011325304,173.96460646868272,7.009829866953983,0.7566864454742881,30.186376860277214
214,0,175.65509738238057,1.2969848347553143,175.4668188179761,175.84337594678502,1.4500566178180267,1.1439130516926017,31.61092632806579
215,0,175.51554369628872,1.677183518074296,176.3032978550858,174.72778953749165,2.5816745357863025,0.7726925003622895,12.308176881397262
216,0,177.0299313910345,1.0179921831287526,177.70007208282823,176.3597906992408,1.3297750361224399,0.7062093301350653,5.926680322917728
217,0,179.4879679325895,3.868682389540993,179.9837312363219,178.9922046288571,6.8086099040152135,0.9287548750667722,32.307528130076214
218,0,179.3034735921608,3.9513282529817784,178.61343788924233,179.99350929507926,7.524023851990437,0.37863265397311985,33.107557744691235
219,0,179.50269462718296,4.288347931730177,179.0172819133857,179.9881073409802,8.0796000987496,0.4970957647107547,25.616525842822497
220,0,173.9563354213538,4.0802867229132005,173.61733959720368,174.29533124550392,5.934175802516335,2.226397643310067,146.68085241601435
221,0,161.9817761190217,5.673903944576872,157.71591295920047,166.24763927884294,8.418301953405352,2.929505935748391,54.237815362317235
222,0,155.64261082703212,5.293871929220279,170.77764643365637,140.5075752204079,7.404469858047881,3.183274000392675,77.48865379209731
223,0,176.45272779418644,6.428008171577425,179.68538485578614,173.22007073258675,9.96579873651914,2.8902176066357104,83.15186508055059
224,0,178.51834035723783,5.5809095515478395,177.23998648832492,179.79669422615078,9.63747031773496,1.524348785360719,102.73172873465124
225,0,178.76734167974124,4.349929212854697,178.48210285379255,179.05258050568992,7.515601372951175,1.1842570527582192,28.510186699017567
226,0,176.83534677975828,4.902915925486732,179.28636157669584,174.38433198282073,8.469821805224292,1.3360100457491708,35.76266980322009
